activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
2010-01-01,AirTran Airways,FL,Domestic,US,7410,2010,January
2010-01-01,Alaska Airlines,AS,Domestic,US,24281,2010,January
2010-01-01,Alaska Airlines,AS,Domestic,US,25053,2010,January
2010-01-01,Alaska Airlines,AS,International,Mexico,7729,2010,January
2010-01-01,Alaska Airlines,AS,International,Mexico,6865,2010,January
2010-01-01,All Nippon Airways,NH,International,Asia,7204,2010,January
2010-01-01,All Nippon Airways,NH,International,Asia,6410,2010,January
2010-01-01,American Airlines,AA,Domestic,US,119173,2010,January
2010-01-01,American Airlines,AA,Domestic,US,112859,2010,January
2010-01-01,Asiana Airlines,OZ,International,Asia,5195,2010,January
2010-01-01,Asiana Airlines,OZ,International,Asia,4819,2010,January
2010-01-01,British Airways,BA,International,Europe,11239,2010,January
2010-01-01,British Airways,BA,International,Europe,11806,2010,January
2010-01-01,Cathay Pacific,CX,International,Asia,22970,2010,January
2010-01-01,Cathay Pacific,CX,International,Asia,20646,2010,January
2010-01-01,China Airlines,CI,International,Asia,11200,2010,January
2010-01-01,China Airlines,CI,International,Asia,11402,2010,January
2010-01-01,Delta Air Lines,DL,Domestic,US,52648,2010,January
2010-01-01,Delta Air Lines,DL,Domestic,US,52348,2010,January
2010-01-01,EVA Airways,BR,International,Asia,15627,2010,January
2010-01-01,EVA Airways,BR,International,Asia,13639,2010,January
2010-01-01,Emirates ,EK,International,Middle East,9487,2010,January
2010-01-01,Emirates ,EK,International,Middle East,8027,2010,January
2010-01-01,Frontier Airlines,F9,Domestic,US,12344,2010,January
2010-01-01,Frontier Airlines,F9,Domestic,US,10416,2010,January
2010-01-01,Hawaiian Airlines,HA,Domestic,US,7323,2010,January
2010-01-01,Hawaiian Airlines,HA,Domestic,US,6786,2010,January
2010-01-01,Horizon Air ,QX,Domestic,US,8058,2010,January
2010-01-01,Horizon Air ,QX,Domestic,US,7757,2010,January
2010-01-01,Japan Airlines,JL,International,Asia,7244,2010,January
2010-01-01,Japan Airlines,JL,International,Asia,6402,2010,January
2010-01-01,JetBlue Airways ,B6,Domestic,US,25047,2010,January
2010-01-01,JetBlue Airways ,B6,Domestic,US,24824,2010,January
2010-01-01,KLM Royal Dutch Airlines,KL,International,Europe,6744,2010,January
2010-01-01,KLM Royal Dutch Airlines,KL,International,Europe,5664,2010,January
2010-01-01,Korean Air Lines,KE,International,Asia,4972,2010,January
2010-01-01,Korean Air Lines,KE,International,Asia,4326,2010,January
2010-01-01,Lufthansa German Airlines,LH,International,Europe,17139,2010,January
2010-01-01,Lufthansa German Airlines,LH,International,Europe,16541,2010,January
2010-01-01,Mesa Airlines,YV,Domestic,US,582,2010,January
2010-01-01,Mesa Airlines,YV,Domestic,US,320,2010,January
2010-01-01,Mesaba Airlines,XJ,Domestic,US,1513,2010,January
2010-01-01,Mesaba Airlines,XJ,Domestic,US,1530,2010,January
2010-01-01,Mexicana Airlines,MX,International,Mexico,12417,2010,January
2010-01-01,Mexicana Airlines,MX,International,Mexico,10168,2010,January
2010-01-01,Midwest Airlines,YX,Domestic,US,1690,2010,January
2010-01-01,Midwest Airlines,YX,Domestic,US,1674,2010,January
2010-01-01,Northwest Airlines,NW,Domestic,US,35667,2010,January
2010-01-01,Northwest Airlines,NW,Domestic,US,33639,2010,January
2010-01-01,Northwest Airlines,NW,Domestic,US,4074,2010,January
2010-01-01,Northwest Airlines,NW,International,Asia,7093,2010,January
2010-01-01,Northwest Airlines,NW,International,Asia,5737,2010,January
2010-01-01,Philippine Airlines,PR,International,Asia,12267,2010,January
2010-01-01,Philippine Airlines,PR,International,Asia,10893,2010,January
2010-01-01,Qantas Airways,QF,International,Australia / Oceania,4273,2010,January
2010-01-01,Qantas Airways,QF,International,Australia / Oceania,4661,2010,January
2010-01-01,Singapore Airlines,SQ,International,Asia,14954,2010,January
2010-01-01,Singapore Airlines,SQ,International,Asia,14678,2010,January
2010-01-01,SkyWest Airlines,OO,Domestic,US,8407,2010,January
2010-01-01,SkyWest Airlines,OO,Domestic,US,7201,2010,January
2010-01-01,SkyWest Airlines,OO,Domestic,US,99650,2010,January
2010-01-01,SkyWest Airlines,OO,Domestic,US,97772,2010,January
2010-01-01,SkyWest Airlines,OO,International,Canada,2072,2010,January
2010-01-01,SkyWest Airlines,OO,International,Canada,8989,2010,January
2010-01-01,SkyWest Airlines,OO,International,Canada,11005,2010,January
2010-01-01,Southwest Airlines,WN,Domestic,US,108293,2010,January
2010-01-01,Southwest Airlines,WN,Domestic,US,104593,2010,January
2010-01-01,Southwest Airlines,WN,Domestic,US,442,2010,January
2010-01-01,Sun Country Airlines,SY,Domestic,US,463,2010,January
2010-01-01,Sun Country Airlines,SY,Domestic,US,553,2010,January
2010-01-01,TACA,TA,International,Central America,4829,2010,January
2010-01-01,TACA,TA,International,Central America,5416,2010,January
2010-01-01,US Airways,US ,Domestic,US,54480,2010,January
2010-01-01,US Airways,US ,Domestic,US,54705,2010,January
2010-01-01,United Airlines,UA,Domestic,US,51185,2010,January
2010-01-01,United Airlines,UA,Domestic,US,49746,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,10492,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,3858,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,17850,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,17392,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,594,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,339147,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,330464,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,11260,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,56277,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,51801,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,3608,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9514,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,10474,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,1200,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,9608,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,11078,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,326,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,16175,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,15637,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,648,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,6956,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,6397,2010,January
2010-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,48,2010,January
2010-01-01,Virgin America,VX,Domestic,US,93097,2010,January
2010-01-01,Virgin America,VX,Domestic,US,91652,2010,January
2010-01-01,Virgin Atlantic,VS,International,Europe,7936,2010,January
2010-01-01,Virgin Atlantic,VS,International,Europe,7415,2010,January
2010-02-01,Aeromexico,AM,International,Mexico,2570,2010,February
2010-02-01,Aeromexico,AM,International,Mexico,2273,2010,February
2010-02-01,Air Canada ,AC,International,Canada,14135,2010,February
2010-02-01,Air Canada ,AC,International,Canada,14979,2010,February
2010-02-01,Air China,CA,International,Asia,4574,2010,February
2010-02-01,Air China,CA,International,Asia,4779,2010,February
2010-02-01,Air France,AF,International,Europe,6152,2010,February
2010-02-01,Air France,AF,International,Europe,5693,2010,February
2010-02-01,Air New Zealand,NZ,International,Australia / Oceania,4966,2010,February
2010-02-01,Air New Zealand,NZ,International,Australia / Oceania,5377,2010,February
2010-02-01,AirTran Airways,FL,Domestic,US,6139,2010,February
2010-02-01,AirTran Airways,FL,Domestic,US,6153,2010,February
2010-02-01,Alaska Airlines,AS,Domestic,US,22328,2010,February
2010-02-01,Alaska Airlines,AS,Domestic,US,23027,2010,February
2010-02-01,Alaska Airlines,AS,International,Mexico,6211,2010,February
2010-02-01,Alaska Airlines,AS,International,Mexico,6671,2010,February
2010-02-01,All Nippon Airways,NH,International,Asia,6011,2010,February
2010-02-01,All Nippon Airways,NH,International,Asia,5577,2010,February
2010-02-01,American Airlines,AA,Domestic,US,105641,2010,February
2010-02-01,American Airlines,AA,Domestic,US,101506,2010,February
2010-02-01,Asiana Airlines,OZ,International,Asia,4156,2010,February
2010-02-01,Asiana Airlines,OZ,International,Asia,4560,2010,February
2010-02-01,British Airways,BA,International,Europe,12481,2010,February
2010-02-01,British Airways,BA,International,Europe,13400,2010,February
2010-02-01,Cathay Pacific,CX,International,Asia,17299,2010,February
2010-02-01,Cathay Pacific,CX,International,Asia,17346,2010,February
2010-02-01,China Airlines,CI,International,Asia,7336,2010,February
2010-02-01,China Airlines,CI,International,Asia,8568,2010,February
2010-02-01,Delta Air Lines,DL,Domestic,US,80436,2010,February
2010-02-01,Delta Air Lines,DL,Domestic,US,78115,2010,February
2010-02-01,Delta Air Lines,DL,Domestic,US,2192,2010,February
2010-02-01,Delta Air Lines,DL,International,Asia,5822,2010,February
2010-02-01,Delta Air Lines,DL,International,Asia,5262,2010,February
2010-02-01,EVA Airways,BR,International,Asia,10914,2010,February
2010-02-01,EVA Airways,BR,International,Asia,12035,2010,February
2010-02-01,Emirates ,EK,International,Middle East,7280,2010,February
2010-02-01,Emirates ,EK,International,Middle East,6788,2010,February
2010-02-01,Frontier Airlines,F9,Domestic,US,11427,2010,February
2010-02-01,Frontier Airlines,F9,Domestic,US,10631,2010,February
2010-02-01,Hawaiian Airlines,HA,Domestic,US,6001,2010,February
2010-02-01,Hawaiian Airlines,HA,Domestic,US,6045,2010,February
2010-02-01,Horizon Air ,QX,Domestic,US,7906,2010,February
2010-02-01,Horizon Air ,QX,Domestic,US,7593,2010,February
2010-02-01,Japan Airlines,JL,International,Asia,5554,2010,February
2010-02-01,Japan Airlines,JL,International,Asia,5758,2010,February
2010-02-01,JetBlue Airways ,B6,Domestic,US,25315,2010,February
2010-02-01,JetBlue Airways ,B6,Domestic,US,25999,2010,February
2010-02-01,KLM Royal Dutch Airlines,KL,International,Europe,5740,2010,February
2010-02-01,KLM Royal Dutch Airlines,KL,International,Europe,4734,2010,February
2010-02-01,Korean Air Lines,KE,International,Asia,3526,2010,February
2010-02-01,Korean Air Lines,KE,International,Asia,3826,2010,February
2010-02-01,Lufthansa German Airlines,LH,International,Europe,11826,2010,February
2010-02-01,Lufthansa German Airlines,LH,International,Europe,11651,2010,February
2010-02-01,Mesa Airlines,YV,Domestic,US,6062,2010,February
2010-02-01,Mesa Airlines,YV,Domestic,US,6443,2010,February
2010-02-01,Mesaba Airlines,XJ,Domestic,US,2586,2010,February
2010-02-01,Mesaba Airlines,XJ,Domestic,US,2620,2010,February
2010-02-01,Mexicana Airlines,MX,International,Mexico,9749,2010,February
2010-02-01,Mexicana Airlines,MX,International,Mexico,9313,2010,February
2010-02-01,Midwest Airlines,YX,Domestic,US,1783,2010,February
2010-02-01,Midwest Airlines,YX,Domestic,US,1694,2010,February
2010-02-01,Philippine Airlines,PR,International,Asia,10152,2010,February
2010-02-01,Philippine Airlines,PR,International,Asia,8574,2010,February
2010-02-01,Qantas Airways,QF,International,Australia / Oceania,3349,2010,February
2010-02-01,Qantas Airways,QF,International,Australia / Oceania,3458,2010,February
2010-02-01,Singapore Airlines,SQ,International,Asia,11769,2010,February
2010-02-01,Singapore Airlines,SQ,International,Asia,12818,2010,February
2010-02-01,SkyWest Airlines,OO,Domestic,US,6786,2010,February
2010-02-01,SkyWest Airlines,OO,Domestic,US,6218,2010,February
2010-02-01,SkyWest Airlines,OO,Domestic,US,88784,2010,February
2010-02-01,SkyWest Airlines,OO,Domestic,US,91956,2010,February
2010-02-01,SkyWest Airlines,OO,International,Canada,1680,2010,February
2010-02-01,SkyWest Airlines,OO,International,Canada,8242,2010,February
2010-02-01,SkyWest Airlines,OO,International,Canada,9778,2010,February
2010-02-01,Southwest Airlines,WN,Domestic,US,94371,2010,February
2010-02-01,Southwest Airlines,WN,Domestic,US,95217,2010,February
2010-02-01,Southwest Airlines,WN,Domestic,US,128,2010,February
2010-02-01,TACA,TA,International,Central America,3642,2010,February
2010-02-01,TACA,TA,International,Central America,3526,2010,February
2010-02-01,US Airways,US ,Domestic,US,38599,2010,February
2010-02-01,US Airways,US ,Domestic,US,40392,2010,February
2010-02-01,United Airlines,UA,Domestic,US,44228,2010,February
2010-02-01,United Airlines,UA,Domestic,US,42129,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,11082,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,7437,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,16664,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,16423,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,540,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,316628,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,312039,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,10248,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Asia,45207,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Asia,45312,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Asia,3858,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7191,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8164,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,830,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Canada,12767,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Canada,14117,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Canada,374,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Europe,14284,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Europe,14095,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Europe,414,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,5980,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,6469,2010,February
2010-02-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,214,2010,February
2010-02-01,Virgin America,VX,Domestic,US,86113,2010,February
2010-02-01,Virgin America,VX,Domestic,US,86389,2010,February
2010-02-01,Virgin Atlantic,VS,International,Europe,6846,2010,February
2010-02-01,Virgin Atlantic,VS,International,Europe,6745,2010,February
2010-03-01,Aeromexico,AM,International,Mexico,3000,2010,March
2010-03-01,Aeromexico,AM,International,Mexico,2976,2010,March
2010-03-01,Air Canada ,AC,International,Canada,17802,2010,March
2010-03-01,Air Canada ,AC,International,Canada,17193,2010,March
2010-03-01,Air China,CA,International,Asia,5125,2010,March
2010-03-01,Air China,CA,International,Asia,5277,2010,March
2010-03-01,Air France,AF,International,Europe,8442,2010,March
2010-03-01,Air France,AF,International,Europe,8405,2010,March
2010-03-01,Air New Zealand,NZ,International,Australia / Oceania,6352,2010,March
2010-03-01,Air New Zealand,NZ,International,Australia / Oceania,4620,2010,March
2010-03-01,AirTran Airways,FL,Domestic,US,7932,2010,March
2010-03-01,AirTran Airways,FL,Domestic,US,8139,2010,March
2010-03-01,Alaska Airlines,AS,Domestic,US,26295,2010,March
2010-03-01,Alaska Airlines,AS,Domestic,US,27120,2010,March
2010-03-01,Alaska Airlines,AS,International,Mexico,7321,2010,March
2010-03-01,Alaska Airlines,AS,International,Mexico,6398,2010,March
2010-03-01,All Nippon Airways,NH,International,Asia,5960,2010,March
2010-03-01,All Nippon Airways,NH,International,Asia,6706,2010,March
2010-03-01,American Airlines,AA,Domestic,US,131215,2010,March
2010-03-01,American Airlines,AA,Domestic,US,132259,2010,March
2010-03-01,Asiana Airlines,OZ,International,Asia,4331,2010,March
2010-03-01,Asiana Airlines,OZ,International,Asia,4767,2010,March
2010-03-01,British Airways,BA,International,Europe,13186,2010,March
2010-03-01,British Airways,BA,International,Europe,13721,2010,March
2010-03-01,Cathay Pacific,CX,International,Asia,20488,2010,March
2010-03-01,Cathay Pacific,CX,International,Asia,20308,2010,March
2010-03-01,China Airlines,CI,International,Asia,10541,2010,March
2010-03-01,China Airlines,CI,International,Asia,9961,2010,March
2010-03-01,Delta Air Lines,DL,Domestic,US,103930,2010,March
2010-03-01,Delta Air Lines,DL,Domestic,US,105077,2010,March
2010-03-01,Delta Air Lines,DL,Domestic,US,2896,2010,March
2010-03-01,Delta Air Lines,DL,International,Asia,6611,2010,March
2010-03-01,Delta Air Lines,DL,International,Asia,6378,2010,March
2010-03-01,EVA Airways,BR,International,Asia,12619,2010,March
2010-03-01,EVA Airways,BR,International,Asia,11974,2010,March
2010-03-01,Emirates ,EK,International,Middle East,9274,2010,March
2010-03-01,Emirates ,EK,International,Middle East,8605,2010,March
2010-03-01,Frontier Airlines,F9,Domestic,US,13732,2010,March
2010-03-01,Frontier Airlines,F9,Domestic,US,12736,2010,March
2010-03-01,Hawaiian Airlines,HA,Domestic,US,7914,2010,March
2010-03-01,Hawaiian Airlines,HA,Domestic,US,7564,2010,March
2010-03-01,Horizon Air ,QX,Domestic,US,9160,2010,March
2010-03-01,Horizon Air ,QX,Domestic,US,8759,2010,March
2010-03-01,Japan Airlines,JL,International,Asia,6192,2010,March
2010-03-01,Japan Airlines,JL,International,Asia,7259,2010,March
2010-03-01,JetBlue Airways ,B6,Domestic,US,30857,2010,March
2010-03-01,JetBlue Airways ,B6,Domestic,US,30230,2010,March
2010-03-01,KLM Royal Dutch Airlines,KL,International,Europe,7359,2010,March
2010-03-01,KLM Royal Dutch Airlines,KL,International,Europe,6905,2010,March
2010-03-01,Korean Air Lines,KE,International,Asia,4055,2010,March
2010-03-01,Korean Air Lines,KE,International,Asia,4226,2010,March
2010-03-01,Lufthansa German Airlines,LH,International,Europe,17483,2010,March
2010-03-01,Lufthansa German Airlines,LH,International,Europe,16854,2010,March
2010-03-01,Mesa Airlines,YV,Domestic,US,10899,2010,March
2010-03-01,Mesa Airlines,YV,Domestic,US,10952,2010,March
2010-03-01,Mesaba Airlines,XJ,Domestic,US,3861,2010,March
2010-03-01,Mesaba Airlines,XJ,Domestic,US,3977,2010,March
2010-03-01,Mexicana Airlines,MX,International,Mexico,10780,2010,March
2010-03-01,Mexicana Airlines,MX,International,Mexico,10380,2010,March
2010-03-01,Midwest Airlines,YX,Domestic,US,2616,2010,March
2010-03-01,Midwest Airlines,YX,Domestic,US,2524,2010,March
2010-03-01,Philippine Airlines,PR,International,Asia,12071,2010,March
2010-03-01,Philippine Airlines,PR,International,Asia,10290,2010,March
2010-03-01,Qantas Airways,QF,International,Australia / Oceania,4455,2010,March
2010-03-01,Qantas Airways,QF,International,Australia / Oceania,3451,2010,March
2010-03-01,Singapore Airlines,SQ,International,Asia,14725,2010,March
2010-03-01,Singapore Airlines,SQ,International,Asia,14088,2010,March
2010-03-01,SkyWest Airlines,OO,Domestic,US,7327,2010,March
2010-03-01,SkyWest Airlines,OO,Domestic,US,7140,2010,March
2010-03-01,SkyWest Airlines,OO,Domestic,US,115816,2010,March
2010-03-01,SkyWest Airlines,OO,Domestic,US,115761,2010,March
2010-03-01,SkyWest Airlines,OO,International,Canada,2685,2010,March
2010-03-01,SkyWest Airlines,OO,International,Canada,8734,2010,March
2010-03-01,SkyWest Airlines,OO,International,Canada,11139,2010,March
2010-03-01,Southwest Airlines,WN,Domestic,US,116937,2010,March
2010-03-01,Southwest Airlines,WN,Domestic,US,116149,2010,March
2010-03-01,Southwest Airlines,WN,Domestic,US,336,2010,March
2010-03-01,TACA,TA,International,Central America,3968,2010,March
2010-03-01,TACA,TA,International,Central America,4295,2010,March
2010-03-01,US Airways,US ,Domestic,US,43313,2010,March
2010-03-01,US Airways,US ,Domestic,US,45513,2010,March
2010-03-01,United Airlines,UA,Domestic,US,55239,2010,March
2010-03-01,United Airlines,UA,Domestic,US,54187,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,14693,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,10087,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,20276,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,20517,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,732,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,385230,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,389815,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,13902,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Asia,56725,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Asia,54239,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Asia,4358,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9183,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7160,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,618,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Canada,16796,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Canada,16667,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Canada,606,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Europe,19211,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Europe,18624,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Europe,680,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,7476,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,7160,2010,March
2010-03-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,684,2010,March
2010-03-01,Virgin America,VX,Domestic,US,102834,2010,March
2010-03-01,Virgin America,VX,Domestic,US,104836,2010,March
2010-03-01,Virgin Atlantic,VS,International,Europe,8570,2010,March
2010-03-01,Virgin Atlantic,VS,International,Europe,8588,2010,March
2010-04-01,Aeromexico,AM,International,Mexico,3139,2010,April
2010-04-01,Aeromexico,AM,International,Mexico,3209,2010,April
2010-04-01,Air Canada ,AC,International,Canada,17503,2010,April
2010-04-01,Air Canada ,AC,International,Canada,18735,2010,April
2010-04-01,Air China,CA,International,Asia,7290,2010,April
2010-04-01,Air China,CA,International,Asia,6638,2010,April
2010-04-01,Air France,AF,International,Europe,9904,2010,April
2010-04-01,Air France,AF,International,Europe,9871,2010,April
2010-04-01,Air New Zealand,NZ,International,Australia / Oceania,6101,2010,April
2010-04-01,Air New Zealand,NZ,International,Australia / Oceania,4165,2010,April
2010-04-01,AirTran Airways,FL,Domestic,US,10509,2010,April
2010-04-01,AirTran Airways,FL,Domestic,US,11098,2010,April
2010-04-01,Alaska Airlines,AS,Domestic,US,27178,2010,April
2010-04-01,Alaska Airlines,AS,Domestic,US,28495,2010,April
2010-04-01,Alaska Airlines,AS,International,Mexico,7904,2010,April
2010-04-01,Alaska Airlines,AS,International,Mexico,7410,2010,April
2010-04-01,All Nippon Airways,NH,International,Asia,6164,2010,April
2010-04-01,All Nippon Airways,NH,International,Asia,5675,2010,April
2010-04-01,American Airlines,AA,Domestic,US,137661,2010,April
2010-04-01,American Airlines,AA,Domestic,US,137778,2010,April
2010-04-01,Asiana Airlines,OZ,International,Asia,4544,2010,April
2010-04-01,Asiana Airlines,OZ,International,Asia,4343,2010,April
2010-04-01,British Airways,BA,International,Europe,13659,2010,April
2010-04-01,British Airways,BA,International,Europe,14192,2010,April
2010-04-01,Cathay Pacific,CX,International,Asia,20953,2010,April
2010-04-01,Cathay Pacific,CX,International,Asia,19302,2010,April
2010-04-01,China Airlines,CI,International,Asia,9518,2010,April
2010-04-01,China Airlines,CI,International,Asia,8382,2010,April
2010-04-01,Delta Air Lines,DL,Domestic,US,111533,2010,April
2010-04-01,Delta Air Lines,DL,Domestic,US,109881,2010,April
2010-04-01,Delta Air Lines,DL,Domestic,US,2184,2010,April
2010-04-01,Delta Air Lines,DL,International,Asia,5894,2010,April
2010-04-01,Delta Air Lines,DL,International,Asia,4911,2010,April
2010-04-01,EVA Airways,BR,International,Asia,13011,2010,April
2010-04-01,EVA Airways,BR,International,Asia,11164,2010,April
2010-04-01,Emirates ,EK,International,Middle East,9618,2010,April
2010-04-01,Emirates ,EK,International,Middle East,7968,2010,April
2010-04-01,Frontier Airlines,F9,Domestic,US,13651,2010,April
2010-04-01,Frontier Airlines,F9,Domestic,US,12858,2010,April
2010-04-01,Hawaiian Airlines,HA,Domestic,US,7254,2010,April
2010-04-01,Hawaiian Airlines,HA,Domestic,US,6741,2010,April
2010-04-01,Horizon Air ,QX,Domestic,US,8313,2010,April
2010-04-01,Horizon Air ,QX,Domestic,US,8458,2010,April
2010-04-01,Japan Airlines,JL,International,Asia,5943,2010,April
2010-04-01,Japan Airlines,JL,International,Asia,5199,2010,April
2010-04-01,JetBlue Airways ,B6,Domestic,US,33805,2010,April
2010-04-01,JetBlue Airways ,B6,Domestic,US,33070,2010,April
2010-04-01,KLM Royal Dutch Airlines,KL,International,Europe,8598,2010,April
2010-04-01,KLM Royal Dutch Airlines,KL,International,Europe,8760,2010,April
2010-04-01,Korean Air Lines,KE,International,Asia,3815,2010,April
2010-04-01,Korean Air Lines,KE,International,Asia,3729,2010,April
2010-04-01,Lufthansa German Airlines,LH,International,Europe,13884,2010,April
2010-04-01,Lufthansa German Airlines,LH,International,Europe,14372,2010,April
2010-04-01,Mesa Airlines,YV,Domestic,US,11634,2010,April
2010-04-01,Mesa Airlines,YV,Domestic,US,11519,2010,April
2010-04-01,Mesaba Airlines,XJ,Domestic,US,3995,2010,April
2010-04-01,Mesaba Airlines,XJ,Domestic,US,4136,2010,April
2010-04-01,Mexicana Airlines,MX,International,Mexico,10294,2010,April
2010-04-01,Mexicana Airlines,MX,International,Mexico,9931,2010,April
2010-04-01,Midwest Airlines,YX,Domestic,US,3527,2010,April
2010-04-01,Midwest Airlines,YX,Domestic,US,3883,2010,April
2010-04-01,Philippine Airlines,PR,International,Asia,12087,2010,April
2010-04-01,Philippine Airlines,PR,International,Asia,9783,2010,April
2010-04-01,Qantas Airways,QF,International,Australia / Oceania,4807,2010,April
2010-04-01,Qantas Airways,QF,International,Australia / Oceania,3618,2010,April
2010-04-01,Singapore Airlines,SQ,International,Asia,14408,2010,April
2010-04-01,Singapore Airlines,SQ,International,Asia,12951,2010,April
2010-04-01,SkyWest Airlines,OO,Domestic,US,5689,2010,April
2010-04-01,SkyWest Airlines,OO,Domestic,US,5645,2010,April
2010-04-01,SkyWest Airlines,OO,Domestic,US,112588,2010,April
2010-04-01,SkyWest Airlines,OO,Domestic,US,111629,2010,April
2010-04-01,SkyWest Airlines,OO,International,Canada,2521,2010,April
2010-04-01,SkyWest Airlines,OO,International,Canada,7628,2010,April
2010-04-01,SkyWest Airlines,OO,International,Canada,11760,2010,April
2010-04-01,Southwest Airlines,WN,Domestic,US,115675,2010,April
2010-04-01,Southwest Airlines,WN,Domestic,US,114210,2010,April
2010-04-01,Southwest Airlines,WN,Domestic,US,190,2010,April
2010-04-01,TACA,TA,International,Central America,4047,2010,April
2010-04-01,TACA,TA,International,Central America,3655,2010,April
