activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
201012,Hawaiian Airlines,HA,Domestic,US,8894,2010,December
201012,Horizon Air ,QX,Domestic,US,6911,2010,December
201012,Horizon Air ,QX,Domestic,US,7118,2010,December
201012,Japan Airlines,JL,International,Asia,5198,2010,December
201012,Japan Airlines,JL,International,Asia,6008,2010,December
201012,JetBlue Airways ,B6,Domestic,US,29955,2010,December
201012,JetBlue Airways ,B6,Domestic,US,31727,2010,December
201012,KLM Royal Dutch Airlines,KL,International,Europe,7497,2010,December
201012,KLM Royal Dutch Airlines,KL,International,Europe,6985,2010,December
201012,Korean Air Lines,KE,International,Asia,3886,2010,December
201012,Korean Air Lines,KE,International,Asia,4191,2010,December
201012,LAN Peru,LP,International,South America,2949,2010,December
201012,LAN Peru,LP,International,South America,3285,2010,December
201012,Lufthansa German Airlines,LH,International,Europe,16312,2010,December
201012,Lufthansa German Airlines,LH,International,Europe,16410,2010,December
201012,Mesa Airlines,YV,Domestic,US,4767,2010,December
201012,Mesa Airlines,YV,Domestic,US,5021,2010,December
201012,Philippine Airlines,PR,International,Asia,8896,2010,December
201012,Philippine Airlines,PR,International,Asia,11938,2010,December
201012,Qantas Airways,QF,International,Australia / Oceania,5459,2010,December
201012,Qantas Airways,QF,International,Australia / Oceania,4384,2010,December
201012,Singapore Airlines,SQ,International,Asia,14311,2010,December
201012,Singapore Airlines,SQ,International,Asia,13775,2010,December
201012,SkyWest Airlines,OO,Domestic,US,9783,2010,December
201012,SkyWest Airlines,OO,Domestic,US,10173,2010,December
201012,SkyWest Airlines,OO,Domestic,US,114654,2010,December
201012,SkyWest Airlines,OO,Domestic,US,118323,2010,December
201012,SkyWest Airlines,OO,International,Canada,2263,2010,December
201012,SkyWest Airlines,OO,International,Canada,10234,2010,December
201012,SkyWest Airlines,OO,International,Canada,11191,2010,December
201012,Southwest Airlines,WN,Domestic,US,126996,2010,December
201012,Southwest Airlines,WN,Domestic,US,131273,2010,December
201012,Southwest Airlines,WN,Domestic,US,694,2010,December
201012,Sun Country Airlines,SY,Domestic,US,4597,2010,December
201012,Sun Country Airlines,SY,Domestic,US,4723,2010,December
201012,Swiss International,LX,International,Europe,5196,2010,December
201012,Swiss International,LX,International,Europe,5007,2010,December
201012,TACA,TA,International,Central America,4923,2010,December
201012,TACA,TA,International,Central America,6858,2010,December
201012,US Airways,US ,Domestic,US,61471,2010,December
201012,US Airways,US ,Domestic,US,62735,2010,December
201012,United Airlines,UA,Domestic,US,63988,2010,December
201012,United Airlines,UA,Domestic,US,63299,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,12869,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,11885,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,19229,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,19184,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,578,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,365334,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,364504,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Domestic,US,10978,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Asia,62566,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Asia,63098,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Asia,5824,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,10244,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9219,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,1006,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Canada,12435,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Canada,12008,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Canada,370,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Europe,15593,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Europe,16169,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Europe,494,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Mexico,10520,2010,December
201012,United Airlines - Pre 07/01/2013,UA,International,Mexico,13221,2010,December
201012,Virgin America,VX,Domestic,US,105231,2010,December
201012,Virgin America,VX,Domestic,US,109067,2010,December
201012,Virgin America,VX,International,Canada,2554,2010,December
201012,Virgin America,VX,International,Canada,2573,2010,December
201012,Virgin America,VX,International,Mexico,727,2010,December
201012,Virgin America,VX,International,Mexico,1234,2010,December
201012,Virgin Atlantic,VS,International,Europe,6493,2010,December
201012,Virgin Atlantic,VS,International,Europe,6687,2010,December
201101,Aeromexico,AM,International,Mexico,2893,2011,January
201101,Aeromexico,AM,International,Mexico,3157,2011,January
201101,Air Canada ,AC,International,Canada,18556,2011,January
201101,Air Canada ,AC,International,Canada,18556,2011,January
201101,Air China,CA,International,Asia,7271,2011,January
201101,Air China,CA,International,Asia,7081,2011,January
201101,Air France,AF,International,Europe,7644,2011,January
201101,Air France,AF,International,Europe,7084,2011,January
201101,Air New Zealand,NZ,International,Australia / Oceania,7606,2011,January
201101,Air New Zealand,NZ,International,Australia / Oceania,9065,2011,January
201101,AirTran Airways,FL,Domestic,US,8166,2011,January
201101,AirTran Airways,FL,Domestic,US,8543,2011,January
201101,Alaska Airlines,AS,Domestic,US,28870,2011,January
201101,Alaska Airlines,AS,Domestic,US,27901,2011,January
201101,Alaska Airlines,AS,International,Mexico,7682,2011,January
201101,Alaska Airlines,AS,International,Mexico,6667,2011,January
201101,All Nippon Airways,NH,International,Asia,7188,2011,January
201101,All Nippon Airways,NH,International,Asia,6345,2011,January
201101,American Airlines,AA,Domestic,US,115419,2011,January
201101,American Airlines,AA,Domestic,US,109202,2011,January
201101,Asiana Airlines,OZ,International,Asia,4725,2011,January
201101,Asiana Airlines,OZ,International,Asia,4123,2011,January
201101,British Airways,BA,International,Europe,16111,2011,January
201101,British Airways,BA,International,Europe,14645,2011,January
201101,Cathay Pacific,CX,International,Asia,21378,2011,January
201101,Cathay Pacific,CX,International,Asia,20381,2011,January
201101,China Airlines,CI,International,Asia,9940,2011,January
201101,China Airlines,CI,International,Asia,10378,2011,January
201101,Delta Air Lines,DL,Domestic,US,96625,2011,January
201101,Delta Air Lines,DL,Domestic,US,92264,2011,January
201101,Delta Air Lines,DL,International,Asia,6236,2011,January
201101,Delta Air Lines,DL,International,Asia,5171,2011,January
201101,EVA Airways,BR,International,Asia,12760,2011,January
201101,EVA Airways,BR,International,Asia,11971,2011,January
201101,Emirates ,EK,International,Middle East,10099,2011,January
201101,Emirates ,EK,International,Middle East,8661,2011,January
201101,Frontier Airlines,F9,Domestic,US,14537,2011,January
201101,Frontier Airlines,F9,Domestic,US,13511,2011,January
201101,Hawaiian Airlines,HA,Domestic,US,6851,2011,January
201101,Hawaiian Airlines,HA,Domestic,US,6657,2011,January
201101,Horizon Air ,QX,Domestic,US,6886,2011,January
201101,Horizon Air ,QX,Domestic,US,6636,2011,January
201101,Japan Airlines,JL,International,Asia,5806,2011,January
201101,Japan Airlines,JL,International,Asia,5194,2011,January
201101,JetBlue Airways ,B6,Domestic,US,29836,2011,January
201101,JetBlue Airways ,B6,Domestic,US,28047,2011,January
201101,KLM Royal Dutch Airlines,KL,International,Europe,7215,2011,January
201101,KLM Royal Dutch Airlines,KL,International,Europe,6147,2011,January
201101,Korean Air Lines,KE,International,Asia,4729,2011,January
201101,Korean Air Lines,KE,International,Asia,4479,2011,January
201101,LAN Peru,LP,International,South America,3685,2011,January
201101,LAN Peru,LP,International,South America,2882,2011,January
201101,Lufthansa German Airlines,LH,International,Europe,17997,2011,January
201101,Lufthansa German Airlines,LH,International,Europe,17137,2011,January
201101,Mesa Airlines,YV,Domestic,US,4456,2011,January
201101,Mesa Airlines,YV,Domestic,US,4493,2011,January
201101,Philippine Airlines,PR,International,Asia,12221,2011,January
201101,Philippine Airlines,PR,International,Asia,12131,2011,January
201101,Qantas Airways,QF,International,Australia / Oceania,4805,2011,January
201101,Qantas Airways,QF,International,Australia / Oceania,5547,2011,January
201101,Servisair,,Domestic,US,40,2011,January
201101,Servisair,,Domestic,US,40,2011,January
201101,Singapore Airlines,SQ,International,Asia,15392,2011,January
201101,Singapore Airlines,SQ,International,Asia,14592,2011,January
201101,SkyWest Airlines,OO,Domestic,US,14550,2011,January
201101,SkyWest Airlines,OO,Domestic,US,13749,2011,January
201101,SkyWest Airlines,OO,Domestic,US,112128,2011,January
201101,SkyWest Airlines,OO,Domestic,US,110031,2011,January
201101,SkyWest Airlines,OO,International,Canada,2000,2011,January
201101,SkyWest Airlines,OO,International,Canada,10780,2011,January
201101,SkyWest Airlines,OO,International,Canada,12505,2011,January
201101,Southwest Airlines,WN,Domestic,US,117319,2011,January
201101,Southwest Airlines,WN,Domestic,US,110540,2011,January
201101,Southwest Airlines,WN,Domestic,US,220,2011,January
201101,Sun Country Airlines,SY,Domestic,US,480,2011,January
201101,Sun Country Airlines,SY,Domestic,US,443,2011,January
201101,Swiss International,LX,International,Europe,5268,2011,January
201101,Swiss International,LX,International,Europe,4619,2011,January
201101,TACA,TA,International,Central America,5690,2011,January
201101,TACA,TA,International,Central America,5436,2011,January
201101,US Airways,US ,Domestic,US,55630,2011,January
201101,US Airways,US ,Domestic,US,53278,2011,January
201101,United Airlines,UA,Domestic,US,57803,2011,January
201101,United Airlines,UA,Domestic,US,55189,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,10974,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,8048,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,17025,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,16758,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,534,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,323470,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,318407,2011,January
201101,United Airlines - Pre 07/01/2013,UA,Domestic,US,10160,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Asia,64494,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Asia,59731,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Asia,6784,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8421,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,10523,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,1552,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Canada,9129,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Canada,8700,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Canada,28,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Europe,15888,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Europe,14972,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Europe,1046,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Mexico,9186,2011,January
201101,United Airlines - Pre 07/01/2013,UA,International,Mexico,8698,2011,January
201101,Virgin America,VX,Domestic,US,89933,2011,January
201101,Virgin America,VX,Domestic,US,88639,2011,January
201101,Virgin America,VX,International,Canada,1449,2011,January
201101,Virgin America,VX,International,Canada,1475,2011,January
201101,Virgin America,VX,International,Mexico,1921,2011,January
201101,Virgin America,VX,International,Mexico,2067,2011,January
201101,Virgin Atlantic,VS,International,Europe,7349,2011,January
201101,Virgin Atlantic,VS,International,Europe,6640,2011,January
201102,Aeromexico,AM,International,Mexico,2517,2011,February
201102,Aeromexico,AM,International,Mexico,2452,2011,February
201102,Air Canada ,AC,International,Canada,17810,2011,February
201102,Air Canada ,AC,International,Canada,16746,2011,February
201102,Air China,CA,International,Asia,6053,2011,February
201102,Air China,CA,International,Asia,5914,2011,February
201102,Air France,AF,International,Europe,6161,2011,February
201102,Air France,AF,International,Europe,5831,2011,February
201102,Air New Zealand,NZ,International,Australia / Oceania,6192,2011,February
201102,Air New Zealand,NZ,International,Australia / Oceania,7846,2011,February
201102,AirTran Airways,FL,Domestic,US,6707,2011,February
201102,AirTran Airways,FL,Domestic,US,6496,2011,February
201102,Alaska Airlines,AS,Domestic,US,28374,2011,February
201102,Alaska Airlines,AS,Domestic,US,28047,2011,February
201102,Alaska Airlines,AS,International,Mexico,6070,2011,February
201102,Alaska Airlines,AS,International,Mexico,6175,2011,February
201102,All Nippon Airways,NH,International,Asia,5893,2011,February
201102,All Nippon Airways,NH,International,Asia,5400,2011,February
201102,American Airlines,AA,Domestic,US,102869,2011,February
201102,American Airlines,AA,Domestic,US,102318,2011,February
201102,Asiana Airlines,OZ,International,Asia,3784,2011,February
201102,Asiana Airlines,OZ,International,Asia,4077,2011,February
201102,British Airways,BA,International,Europe,13948,2011,February
201102,British Airways,BA,International,Europe,12099,2011,February
201102,Cathay Pacific,CX,International,Asia,16520,2011,February
201102,Cathay Pacific,CX,International,Asia,16737,2011,February
201102,China Airlines,CI,International,Asia,7065,2011,February
201102,China Airlines,CI,International,Asia,7763,2011,February
201102,Delta Air Lines,DL,Domestic,US,86783,2011,February
201102,Delta Air Lines,DL,Domestic,US,83118,2011,February
201102,Delta Air Lines,DL,International,Asia,4300,2011,February
201102,Delta Air Lines,DL,International,Asia,4158,2011,February
201102,EVA Airways,BR,International,Asia,8911,2011,February
201102,EVA Airways,BR,International,Asia,9213,2011,February
201102,Emirates ,EK,International,Middle East,7928,2011,February
201102,Emirates ,EK,International,Middle East,7425,2011,February
201102,Frontier Airlines,F9,Domestic,US,12454,2011,February
201102,Frontier Airlines,F9,Domestic,US,11727,2011,February
201102,Hawaiian Airlines,HA,Domestic,US,6179,2011,February
201102,Hawaiian Airlines,HA,Domestic,US,6236,2011,February
201102,Horizon Air ,QX,Domestic,US,6243,2011,February
201102,Horizon Air ,QX,Domestic,US,6231,2011,February
201102,Japan Airlines,JL,International,Asia,4653,2011,February
201102,Japan Airlines,JL,International,Asia,4462,2011,February
201102,JetBlue Airways ,B6,Domestic,US,27085,2011,February
201102,JetBlue Airways ,B6,Domestic,US,26166,2011,February
201102,KLM Royal Dutch Airlines,KL,International,Europe,6293,2011,February
201102,KLM Royal Dutch Airlines,KL,International,Europe,4996,2011,February
201102,Korean Air Lines,KE,International,Asia,3677,2011,February
201102,Korean Air Lines,KE,International,Asia,3946,2011,February
201102,LAN Peru,LP,International,South America,2940,2011,February
201102,LAN Peru,LP,International,South America,2954,2011,February
201102,Lufthansa German Airlines,LH,International,Europe,14901,2011,February
201102,Lufthansa German Airlines,LH,International,Europe,13917,2011,February
201102,Mesa Airlines,YV,Domestic,US,3958,2011,February
201102,Mesa Airlines,YV,Domestic,US,4020,2011,February
201102,Philippine Airlines,PR,International,Asia,10866,2011,February
201102,Philippine Airlines,PR,International,Asia,9034,2011,February
201102,Qantas Airways,QF,International,Australia / Oceania,3467,2011,February
201102,Qantas Airways,QF,International,Australia / Oceania,3878,2011,February
201102,Singapore Airlines,SQ,International,Asia,10712,2011,February
201102,Singapore Airlines,SQ,International,Asia,11868,2011,February
201102,SkyWest Airlines,OO,Domestic,US,13486,2011,February
201102,SkyWest Airlines,OO,Domestic,US,13360,2011,February
201102,SkyWest Airlines,OO,Domestic,US,108710,2011,February
201102,SkyWest Airlines,OO,Domestic,US,108041,2011,February
201102,SkyWest Airlines,OO,International,Canada,1934,2011,February
201102,SkyWest Airlines,OO,International,Canada,10723,2011,February
201102,SkyWest Airlines,OO,International,Canada,11630,2011,February
201102,Southwest Airlines,WN,Domestic,US,106325,2011,February
201102,Southwest Airlines,WN,Domestic,US,104353,2011,February
201102,Southwest Airlines,WN,Domestic,US,238,2011,February
201102,Swiss International,LX,International,Europe,4393,2011,February
201102,Swiss International,LX,International,Europe,3908,2011,February
201102,TACA,TA,International,Central America,4171,2011,February
201102,TACA,TA,International,Central America,4382,2011,February
201102,US Airways,US ,Domestic,US,46737,2011,February
201102,US Airways,US ,Domestic,US,48016,2011,February
201102,United Airlines,UA,Domestic,US,48183,2011,February
201102,United Airlines,UA,Domestic,US,47366,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,10020,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,8387,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,15864,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,15669,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,498,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,301417,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,297712,2011,February
201102,United Airlines - Pre 07/01/2013,UA,Domestic,US,9482,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Asia,48070,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Asia,54298,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Asia,5052,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,6619,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9325,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,804,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Canada,9931,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Canada,9125,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Canada,282,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Europe,13831,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Europe,12521,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Europe,696,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Mexico,7029,2011,February
201102,United Airlines - Pre 07/01/2013,UA,International,Mexico,7629,2011,February
201102,Virgin America,VX,Domestic,US,86305,2011,February
201102,Virgin America,VX,Domestic,US,87225,2011,February
201102,Virgin America,VX,International,Canada,1743,2011,February
201102,Virgin America,VX,International,Canada,1639,2011,February
201102,Virgin America,VX,International,Mexico,3871,2011,February
201102,Virgin America,VX,International,Mexico,3680,2011,February
201102,Virgin Atlantic,VS,International,Europe,6255,2011,February
201102,Virgin Atlantic,VS,International,Europe,5695,2011,February
201103,Aeromexico,AM,International,Mexico,2834,2011,March
201103,Aeromexico,AM,International,Mexico,2656,2011,March
201103,Air Canada ,AC,International,Canada,19577,2011,March
201103,Air Canada ,AC,International,Canada,21041,2011,March
201103,Air China,CA,International,Asia,7187,2011,March
201103,Air China,CA,International,Asia,7188,2011,March
201103,Air France,AF,International,Europe,7839,2011,March
201103,Air France,AF,International,Europe,8461,2011,March
201103,Air New Zealand,NZ,International,Australia / Oceania,7992,2011,March
201103,Air New Zealand,NZ,International,Australia / Oceania,5886,2011,March
201103,AirTran Airways,FL,Domestic,US,13565,2011,March
201103,AirTran Airways,FL,Domestic,US,13629,2011,March
201103,Alaska Airlines,AS,Domestic,US,33609,2011,March
201103,Alaska Airlines,AS,Domestic,US,32120,2011,March
201103,Alaska Airlines,AS,International,Mexico,6626,2011,March
201103,Alaska Airlines,AS,International,Mexico,6545,2011,March
201103,All Nippon Airways,NH,International,Asia,5188,2011,March
201103,All Nippon Airways,NH,International,Asia,4821,2011,March
201103,American Airlines,AA,Domestic,US,126797,2011,March
201103,American Airlines,AA,Domestic,US,128881,2011,March
201103,Asiana Airlines,OZ,International,Asia,4221,2011,March
201103,Asiana Airlines,OZ,International,Asia,4511,2011,March
201103,British Airways,BA,International,Europe,16100,2011,March
201103,British Airways,BA,International,Europe,16133,2011,March
201103,Cathay Pacific,CX,International,Asia,21489,2011,March
201103,Cathay Pacific,CX,International,Asia,20227,2011,March
201103,China Airlines,CI,International,Asia,9506,2011,March
201103,China Airlines,CI,International,Asia,8796,2011,March
201103,Delta Air Lines,DL,Domestic,US,110721,2011,March
201103,Delta Air Lines,DL,Domestic,US,108745,2011,March
201103,Delta Air Lines,DL,International,Asia,4538,2011,March
201103,Delta Air Lines,DL,International,Asia,3787,2011,March
201103,EVA Airways,BR,International,Asia,11356,2011,March
201103,EVA Airways,BR,International,Asia,9945,2011,March
201103,Emirates ,EK,International,Middle East,9623,2011,March
201103,Emirates ,EK,International,Middle East,7935,2011,March
201103,Frontier Airlines,F9,Domestic,US,16134,2011,March
201103,Frontier Airlines,F9,Domestic,US,15099,2011,March
201103,Hawaiian Airlines,HA,Domestic,US,7663,2011,March
201103,Hawaiian Airlines,HA,Domestic,US,7349,2011,March
201103,Horizon Air ,QX,Domestic,US,5953,2011,March
201103,Horizon Air ,QX,Domestic,US,6529,2011,March
201103,Japan Airlines,JL,International,Asia,4480,2011,March
201103,Japan Airlines,JL,International,Asia,4756,2011,March
201103,JetBlue Airways ,B6,Domestic,US,31868,2011,March
201103,JetBlue Airways ,B6,Domestic,US,31702,2011,March
201103,KLM Royal Dutch Airlines,KL,International,Europe,8306,2011,March
201103,KLM Royal Dutch Airlines,KL,International,Europe,7869,2011,March
201103,Korean Air Lines,KE,International,Asia,4218,2011,March
201103,Korean Air Lines,KE,International,Asia,4376,2011,March
201103,LAN Peru,LP,International,South America,3218,2011,March
201103,LAN Peru,LP,International,South America,3485,2011,March
201103,Lufthansa German Airlines,LH,International,Europe,16993,2011,March
201103,Lufthansa German Airlines,LH,International,Europe,17345,2011,March
201103,Mesa Airlines,YV,Domestic,US,4650,2011,March
201103,Mesa Airlines,YV,Domestic,US,4774,2011,March
201103,Miami Air International,GL,Domestic,US,81,2011,March
201103,Philippine Airlines,PR,International,Asia,10933,2011,March
201103,Philippine Airlines,PR,International,Asia,8909,2011,March
201103,Qantas Airways,QF,International,Australia / Oceania,4224,2011,March
201103,Qantas Airways,QF,International,Australia / Oceania,3326,2011,March
201103,Servisair,,Domestic,US,64,2011,March
201103,Servisair,,Domestic,US,64,2011,March
201103,Singapore Airlines,SQ,International,Asia,13400,2011,March
201103,Singapore Airlines,SQ,International,Asia,12844,2011,March
201103,SkyWest Airlines,OO,Domestic,US,15155,2011,March
201103,SkyWest Airlines,OO,Domestic,US,15045,2011,March
201103,SkyWest Airlines,OO,Domestic,US,122390,2011,March
201103,SkyWest Airlines,OO,Domestic,US,122741,2011,March
201103,SkyWest Airlines,OO,International,Canada,2394,2011,March
201103,SkyWest Airlines,OO,International,Canada,10086,2011,March
201103,SkyWest Airlines,OO,International,Canada,12717,2011,March
201103,Southwest Airlines,WN,Domestic,US,120042,2011,March
201103,Southwest Airlines,WN,Domestic,US,121327,2011,March
201103,Southwest Airlines,WN,Domestic,US,620,2011,March
201103,Swiss International,LX,International,Europe,5135,2011,March
201103,Swiss International,LX,International,Europe,5061,2011,March
201103,TACA,TA,International,Central America,5283,2011,March
201103,TACA,TA,International,Central America,5498,2011,March
201103,US Airways,US ,Domestic,US,56921,2011,March
201103,United Airlines,UA,Domestic,US,58031,2011,March
201103,United Airlines,UA,Domestic,US,56940,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,11826,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,13035,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,18533,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,18929,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,626,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,352122,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,359645,2011,March
201103,United Airlines - Pre 07/01/2013,UA,Domestic,US,11908,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Asia,61695,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Asia,57664,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Asia,4738,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8772,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7000,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,612,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Canada,12670,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Canada,12345,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Canada,834,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Europe,16724,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Europe,17715,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Europe,430,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Mexico,8822,2011,March
201103,United Airlines - Pre 07/01/2013,UA,International,Mexico,9245,2011,March
201103,Virgin America,VX,Domestic,US,104167,2011,March
201103,Virgin America,VX,Domestic,US,109163,2011,March
201103,Virgin America,VX,International,Canada,2759,2011,March
201103,Virgin America,VX,International,Canada,2860,2011,March
201103,Virgin America,VX,International,Mexico,5384,2011,March
201103,Virgin America,VX,International,Mexico,4796,2011,March
201103,Virgin Atlantic,VS,International,Europe,7916,2011,March
201103,Virgin Atlantic,VS,International,Europe,8207,2011,March
201104,Aeromexico,AM,International,Mexico,2832,2011,April
201104,Aeromexico,AM,International,Mexico,2910,2011,April
201104,Air Canada ,AC,International,Canada,19483,2011,April
201104,Air Canada ,AC,International,Canada,20869,2011,April
201104,Air China,CA,International,Asia,7014,2011,April
201104,Air China,CA,International,Asia,6932,2011,April
201104,Air France,AF,International,Europe,12705,2011,April
201104,Air France,AF,International,Europe,11281,2011,April
201104,Air New Zealand,NZ,International,Australia / Oceania,7971,2011,April
201104,Air New Zealand,NZ,International,Australia / Oceania,5625,2011,April
201104,AirTran Airways,FL,Domestic,US,14696,2011,April
201104,AirTran Airways,FL,Domestic,US,15708,2011,April
201104,Alaska Airlines,AS,Domestic,US,34571,2011,April
201104,Alaska Airlines,AS,Domestic,US,34403,2011,April
201104,Alaska Airlines,AS,International,Mexico,7585,2011,April
201104,Alaska Airlines,AS,International,Mexico,7617,2011,April
201104,All Nippon Airways,NH,International,Asia,4831,2011,April
201104,All Nippon Airways,NH,International,Asia,4774,2011,April
201104,American Airlines,AA,Domestic,US,76309,2011,April
201104,American Airlines,AA,Domestic,US,75345,2011,April
201104,American Airlines,AA,Domestic,US,56847,2011,April
201104,American Airlines,AA,Domestic,US,57134,2011,April
201104,Asiana Airlines,OZ,International,Asia,5734,2011,April
201104,Asiana Airlines,OZ,International,Asia,5550,2011,April
201104,British Airways,BA,International,Europe,18189,2011,April
201104,British Airways,BA,International,Europe,17709,2011,April
201104,Cathay Pacific,CX,International,Asia,21636,2011,April
201104,Cathay Pacific,CX,International,Asia,18830,2011,April
201104,China Airlines,CI,International,Asia,9713,2011,April
201104,China Airlines,CI,International,Asia,8991,2011,April
201104,Delta Air Lines,DL,Domestic,US,108537,2011,April
201104,Delta Air Lines,DL,Domestic,US,108043,2011,April
201104,Delta Air Lines,DL,International,Asia,3671,2011,April
201104,Delta Air Lines,DL,International,Asia,3438,2011,April
201104,EVA Airways,BR,International,Asia,10194,2011,April
201104,EVA Airways,BR,International,Asia,9500,2011,April
201104,Emirates ,EK,International,Middle East,9583,2011,April
201104,Emirates ,EK,International,Middle East,7428,2011,April
201104,Frontier Airlines,F9,Domestic,US,17004,2011,April
201104,Frontier Airlines,F9,Domestic,US,17011,2011,April
201104,Hawaiian Airlines,HA,Domestic,US,7634,2011,April
201104,Hawaiian Airlines,HA,Domestic,US,9681,2011,April
201104,Horizon Air ,QX,Domestic,US,4799,2011,April
201104,Horizon Air ,QX,Domestic,US,6130,2011,April
201104,Japan Airlines,JL,International,Asia,3845,2011,April
201104,Japan Airlines,JL,International,Asia,3716,2011,April
201104,JetBlue Airways ,B6,Domestic,US,31723,2011,April
201104,JetBlue Airways ,B6,Domestic,US,31835,2011,April
